町丁コード,区,町丁名,年齢5歳階級,人口,総人口,高齢化率,後期高齢化率,緯度,経度
40007,高津区,梶ケ谷６丁目,50〜54歳,158,1574,22.173,14.041,35.583404,139.610187
40007,高津区,梶ケ谷６丁目,55〜59歳,132,1574,22.173,14.041,35.583404,139.610187
40007,高津区,梶ケ谷６丁目,60〜64歳,93,1574,22.173,14.041,35.583404,139.610187
40007,高津区,梶ケ谷６丁目,65〜69歳,67,1574,22.173,14.041,35.583404,139.610187
40007,高津区,梶ケ谷６丁目,70〜74歳,61,1574,22.173,14.041,35.583404,139.610187
40007,高津区,梶ケ谷６丁目,75〜79歳,85,1574,22.173,14.041,35.583404,139.610187
40007,高津区,梶ケ谷６丁目,80〜84歳,63,1574,22.173,14.041,35.583404,139.610187
40007,高津区,梶ケ谷６丁目,85〜89歳,42,1574,22.173,14.041,35.583404,139.610187
40007,高津区,梶ケ谷６丁目,90〜94歳,21,1574,22.173,14.041,35.583404,139.610187
40007,高津区,梶ケ谷６丁目,95歳以上,10,1574,22.173,14.041,35.583404,139.610187
40008,高津区,上作延,0〜4歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,5〜9歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,10〜14歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,15〜19歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,20〜24歳,1,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,25〜29歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,30〜34歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,35〜39歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,40〜44歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,45〜49歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,50〜54歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,55〜59歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,60〜64歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,65〜69歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,70〜74歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,75〜79歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,80〜84歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,85〜89歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,90〜94歳,0,1,0.0,0.0,35.6007089,139.5933116
40008,高津区,上作延,95歳以上,0,1,0.0,0.0,35.6007089,139.5933116
40010,高津区,久地,0〜4歳,9,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,5〜9歳,20,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,10〜14歳,53,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,15〜19歳,65,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,20〜24歳,46,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,25〜29歳,24,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,30〜34歳,12,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,35〜39歳,15,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,40〜44歳,44,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,45〜49歳,65,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,50〜54歳,69,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,55〜59歳,46,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,60〜64歳,24,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,65〜69歳,15,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,70〜74歳,16,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,75〜79歳,13,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,80〜84歳,8,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,85〜89歳,6,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,90〜94歳,1,551,10.708,5.082,35.610598,139.5925023
40010,高津区,久地,95歳以上,0,551,10.708,5.082,35.610598,139.5925023
40012,高津区,坂戸１丁目,0〜4歳,178,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,5〜9歳,129,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,10〜14歳,91,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,15〜19歳,74,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,20〜24歳,130,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,25〜29歳,307,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,30〜34歳,349,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,35〜39歳,299,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,40〜44歳,289,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,45〜49歳,241,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,50〜54歳,233,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,55〜59歳,164,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,60〜64歳,121,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,65〜69歳,86,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,70〜74歳,96,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,75〜79歳,77,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,80〜84歳,53,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,85〜89歳,45,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,90〜94歳,18,2990,12.876,6.789,35.597928,139.621556
40012,高津区,坂戸１丁目,95歳以上,10,2990,12.876,6.789,35.597928,139.621556
40013,高津区,坂戸２丁目,0〜4歳,132,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,5〜9歳,103,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,10〜14歳,146,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,15〜19歳,117,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,20〜24歳,168,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,25〜29歳,259,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,30〜34歳,269,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,35〜39歳,227,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,40〜44歳,227,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,45〜49歳,220,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,50〜54歳,223,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,55〜59歳,167,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,60〜64歳,98,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,65〜69歳,96,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,70〜74歳,91,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,75〜79歳,79,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,80〜84歳,40,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,85〜89歳,26,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,90〜94歳,13,2707,12.966,6.058,35.5961274,139.6262705
40013,高津区,坂戸２丁目,95歳以上,6,2707,12.966,6.058,35.5961274,139.6262705
40014,高津区,坂戸３丁目,0〜4歳,113,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,5〜9歳,135,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,10〜14歳,177,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,15〜19歳,180,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,20〜24歳,220,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,25〜29歳,253,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,30〜34歳,239,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,35〜39歳,246,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,40〜44歳,263,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,45〜49歳,299,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,50〜54歳,337,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,55〜59歳,306,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,60〜64歳,241,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,65〜69歳,226,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,70〜74歳,224,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,75〜79歳,273,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,80〜84歳,159,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,85〜89歳,68,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,90〜94歳,34,4003,24.831,13.59,35.5940977,139.6233129
40014,高津区,坂戸３丁目,95歳以上,10,4003,24.831,13.59,35.5940977,139.6233129
40015,高津区,下作延,0〜4歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,5〜9歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,10〜14歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,15〜19歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,20〜24歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,25〜29歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,30〜34歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,35〜39歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,40〜44歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,45〜49歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,50〜54歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,55〜59歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,60〜64歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,65〜69歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,70〜74歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,75〜79歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,80〜84歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,85〜89歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,90〜94歳,0,0,0.0,0.0,35.604026,139.594571
40015,高津区,下作延,95歳以上,0,0,0.0,0.0,35.604026,139.594571
40016,高津区,下野毛１丁目,0〜4歳,26,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,5〜9歳,39,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,10〜14歳,54,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,15〜19歳,59,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,20〜24歳,69,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,25〜29歳,82,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,30〜34歳,83,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,35〜39歳,69,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,40〜44歳,83,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,45〜49歳,111,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,50〜54歳,114,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,55〜59歳,91,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,60〜64歳,80,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,65〜69歳,61,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,70〜74歳,95,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,75〜79歳,86,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,80〜84歳,59,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,85〜89歳,36,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,90〜94歳,11,1312,26.829,14.939,35.5989364,139.6374298
40016,高津区,下野毛１丁目,95歳以上,4,1312,26.829,14.939,35.5989364,139.6374298
40017,高津区,下野毛２丁目,0〜4歳,73,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,5〜9歳,53,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,10〜14歳,40,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,15〜19歳,34,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,20〜24歳,67,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,25〜29歳,117,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,30〜34歳,134,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,35〜39歳,102,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,40〜44歳,85,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,45〜49歳,97,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,50〜54歳,81,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,55〜59歳,78,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,60〜64歳,40,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,65〜69歳,32,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,70〜74歳,33,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,75〜79歳,46,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,80〜84歳,35,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,85〜89歳,15,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,90〜94歳,9,1175,14.809,9.277,35.5953956,139.635925
40017,高津区,下野毛２丁目,95歳以上,4,1175,14.809,9.277,35.5953956,139.635925
40018,高津区,下野毛３丁目,0〜4歳,113,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,5〜9歳,87,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,10〜14歳,93,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,15〜19歳,88,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,20〜24歳,92,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,25〜29歳,98,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,30〜34歳,158,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,35〜39歳,157,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,40〜44歳,155,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,45〜49歳,150,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,50〜54歳,169,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,55〜59歳,116,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,60〜64歳,81,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,65〜69歳,61,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,70〜74歳,60,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,75〜79歳,89,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,80〜84歳,72,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,85〜89歳,36,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,90〜94歳,16,1894,17.793,11.404,35.595659,139.640058
40018,高津区,下野毛３丁目,95歳以上,3,1894,17.793,11.404,35.595659,139.640058
40021,高津区,久本１丁目,0〜4歳,75,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,5〜9歳,102,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,10〜14歳,90,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,15〜19歳,53,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,20〜24歳,81,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,25〜29歳,151,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,30〜34歳,155,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,35〜39歳,207,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,40〜44歳,184,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,45〜49歳,199,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,50〜54歳,170,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,55〜59歳,154,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,60〜64歳,124,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,65〜69歳,121,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,70〜74歳,106,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,75〜79歳,94,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,80〜84歳,46,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,85〜89歳,20,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,90〜94歳,15,2151,18.875,8.322,35.5971663,139.6113144
40021,高津区,久本１丁目,95歳以上,4,2151,18.875,8.322,35.5971663,139.6113144
40022,高津区,久本２丁目,0〜4歳,49,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,5〜9歳,97,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,10〜14歳,105,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,15〜19歳,118,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,20〜24歳,248,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,25〜29歳,291,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,30〜34歳,184,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,35〜39歳,144,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,40〜44歳,206,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,45〜49歳,185,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,50〜54歳,256,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,55〜59歳,307,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,60〜64歳,222,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,65〜69歳,145,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,70〜74歳,150,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,75〜79歳,128,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,80〜84歳,60,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,85〜89歳,27,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,90〜94歳,23,2949,18.21,8.206,35.594993,139.613968
40022,高津区,久本２丁目,95歳以上,4,2949,18.21,8.206,35.594993,139.613968
40023,高津区,久本３丁目,0〜4歳,218,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,5〜9歳,275,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,10〜14歳,373,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,15〜19歳,486,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,20〜24歳,410,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,25〜29歳,316,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,30〜34歳,362,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,35〜39歳,348,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,40〜44歳,501,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,45〜49歳,688,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,50〜54歳,769,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,55〜59歳,673,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,60〜64歳,471,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,65〜69歳,378,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,70〜74歳,417,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,75〜79歳,458,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,80〜84歳,259,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,85〜89歳,130,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,90〜94歳,65,7616,22.663,12.224,35.595994,139.617343
40023,高津区,久本３丁目,95歳以上,19,7616,22.663,12.224,35.595994,139.617343
40026,高津区,向ケ丘,0〜4歳,79,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,5〜9歳,88,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,10〜14歳,77,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,15〜19歳,89,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,20〜24歳,171,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,25〜29歳,250,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,30〜34歳,231,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,35〜39歳,183,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,40〜44歳,163,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,45〜49歳,169,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,50〜54歳,197,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,55〜59歳,171,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,60〜64歳,139,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,65〜69歳,99,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,70〜74歳,88,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,75〜79歳,99,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,80〜84歳,91,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,85〜89歳,48,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,90〜94歳,22,2459,18.381,10.777,35.593877,139.594688
40026,高津区,向ケ丘,95歳以上,5,2459,18.381,10.777,35.593877,139.594688
40027,高津区,北見方１丁目,0〜4歳,147,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,5〜9歳,166,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,10〜14歳,175,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,15〜19歳,122,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,20〜24歳,152,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,25〜29歳,207,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,30〜34歳,223,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,35〜39歳,245,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,40〜44歳,256,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,45〜49歳,265,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,50〜54歳,257,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,55〜59歳,165,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,60〜64歳,134,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,65〜69歳,88,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,70〜74歳,94,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,75〜79歳,73,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,80〜84歳,70,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,85〜89歳,48,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,90〜94歳,21,2916,13.786,7.545,35.5981863,139.6277325
40027,高津区,北見方１丁目,95歳以上,8,2916,13.786,7.545,35.5981863,139.6277325
40028,高津区,北見方２丁目,0〜4歳,191,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,5〜9歳,241,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,10〜14歳,275,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,15〜19歳,362,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,20〜24歳,356,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,25〜29歳,350,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,30〜34歳,330,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,35〜39歳,313,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,40〜44歳,301,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,45〜49歳,460,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,50〜54歳,633,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,55〜59歳,546,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,60〜64歳,357,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,65〜69歳,191,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,70〜74歳,169,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,75〜79歳,167,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,80〜84歳,145,5514,14.49,7.962,35.6014023,139.6317217
40028,高津区,北見方２丁目,85〜89歳,79,5514,14.49,7.962,35.6014023,139.6317217
