id,source,name,address,address_detail,facility_type,available_24h,available_time,latitude,longitude,everyone_allow,note,ward
national_392983,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎小田３丁目店,川崎市川崎区小田3-9-1,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.514068045860704,139.70242737988778,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_363037,全国AEDマップ(qqzaidanmap),イトーヨーカドーアネックス 事務棟,川崎市川崎区小田栄2-1-1,イトーヨーカドーアネックス　事務棟1F,会社・事業所,False,08:15 - 17:00 (24時間表記),35.514465395553145,139.70968008041385,認める,,川崎区
national_392975,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎小田７丁目店,川崎市川崎区小田7-2-2,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.508637424,139.7088902452,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_380311,全国AEDマップ(qqzaidanmap),SWCC株式会社,川崎市川崎区小田栄2-1-1,1階控室内,会社・事業所,False,08:15 - 17:00 (24時間表記),35.51369689326903,139.7110050916672,認める,,川崎区
national_363583,全国AEDマップ(qqzaidanmap),まつみ食品ビル,川崎市川崎区大島3-25-7,正面玄関入って、目の前の階段、右側の壁に設置,会社・事業所,False,07:30 - 17:30 (24時間表記),35.5214461,139.7184489,条件付で認める,,川崎区
national_382174,全国AEDマップ(qqzaidanmap),あいせん保育園,川崎市川崎区浜町2-22-16,1階事務所,学校・保育施設 (小中学校、高校、大学、各種学校等),False,08:00 - 19:00 (24時間表記),35.5147208659,139.7194930013,認める,,川崎区
national_392981,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎渡田３丁目店,川崎市川崎区渡田3-1-11,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5203955078,139.70421875,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_392982,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎小田栄１丁目店,川崎市川崎区小田栄1-9-20,その他,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5146628147,139.7051904297,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_392977,全国AEDマップ(qqzaidanmap),セブン‐イレブン　浜川崎店,川崎市川崎区鋼管通4-5-6,その他,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.51315981060276,139.7131294048819,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_389284,全国AEDマップ(qqzaidanmap),サンドラッグ小田銀座,川崎市川崎区小田４－３６－１２,サンドラッグ店舗内入口またはレジ付近,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,09:00 - 20:30 (24時間表記),35.5103293186,139.7020608181,条件付で認める,,川崎区
national_345116,全国AEDマップ(qqzaidanmap),複合型介護施設ぱんだ,川崎市川崎区浜町2-19-15,1階エントランス,介護、福祉施設,True,08:00 - 18:00 (24時間表記),35.51361829602988,139.71807003021243,認める,,川崎区
national_345682,全国AEDマップ(qqzaidanmap),ＪＦＥ東日本ジーエス株式会社,川崎市川崎区南渡田町1-1,渡田高分子事務所（ＪＦＥスチール（株）製鉄所構内）,会社・事業所,False,08:30 - 17:00 (24時間表記),35.5108139,139.7180439,認める,,川崎区
national_345681,全国AEDマップ(qqzaidanmap),ＪＦＥ東日本ジーエス株式会社,川崎市川崎区南渡田町1-14,本社ビル1階エントランス,会社・事業所,False,08:30 - 17:00 (24時間表記),35.5110944,139.7162439,認める,,川崎区
national_347536,全国AEDマップ(qqzaidanmap),ＪＦＥ東日本ジーエス株式会社　池上メールセンター,川崎市川崎区池上町2-1,事務所内入口脇,会社・事業所,False,07:00 - 17:00 (24時間表記),35.5175525,139.7334311,認めない,,川崎区
national_362093,全国AEDマップ(qqzaidanmap),川崎クローム工業株式会社　南工場,川崎市川崎区浅野町3-7,南工場内非常ベル設置場所,会社・事業所,False,08:00 - 18:00 (24時間表記),35.5155025,139.7260486,認める,,川崎区
national_392967,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎塩浜２丁目店,川崎市川崎区塩浜2-13-5,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5234548611,139.7387166341,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_356903,全国AEDマップ(qqzaidanmap),京セラ株式会社　川崎工場,川崎市川崎区千鳥町9-2,警備室,会社・事業所,True,365日24時間使用可,35.5148783,139.7556406,認める,,川崎区
national_388168,全国AEDマップ(qqzaidanmap),セントラル・タンクターミナル株式会社　川崎事業所北エリア,川崎市川崎区千鳥町２番２号,事務所正面玄関入口左側,会社・事業所,True,365日24時間使用可,35.5223115575204,139.7555619478226,認める,,川崎区
national_79248,全国AEDマップ(qqzaidanmap),横浜税関　川崎税関支署,川崎市川崎区千鳥町11-1,川崎税関支署・1階事務室内,会社・事業所,True,08:30 - 17:30 (24時間表記),35.51731664940624,139.75162982940674,認める,,川崎区
national_393029,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎南加瀬５丁目店,川崎市幸区南加瀬5-5-2,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5398065864,139.6620844184,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,幸区
national_199127,全国AEDマップ(qqzaidanmap),加瀬水処理センター,川崎市幸区南加瀬4-40-22,管理棟2階中央監視室,その他の不特定多数が利用する公的施設,False,08:30 - 17:00 (24時間表記),35.54294718702036,139.6559715106893,認める,,幸区
national_376107,全国AEDマップ(qqzaidanmap),イエローハット川崎さいわい店,川崎市幸区小倉5-18-14,1階レジカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,09:30 - 19:30 (24時間表記),35.53666145630813,139.66611028244236,認める,,幸区
national_393013,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎塚越４丁目店,川崎市幸区塚越4-333-50,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.54083017301452,139.6816617311691,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,幸区
national_393027,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎柳町東店,川崎市幸区柳町2-3,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.531402181,139.6908493381,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,幸区
national_393021,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎神明町店,川崎市幸区神明町1ｰ5,その他,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5392252604,139.6913161892,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,幸区
national_394484,全国AEDマップ(qqzaidanmap),川崎鶴見臨港バス株式会社神明町営業所,川崎市幸区神明町1-73,事務所内,会社・事業所,True,05:00 - 23:00 (24時間表記),35.5386889648,139.6874245877,認める,,幸区
national_350865,全国AEDマップ(qqzaidanmap),チャーチ・オブ・ゴッド川崎キリスト教会,川崎市幸区南幸町,川崎キリスト教会,その他の不特定多数が利用する民間施設,True,365日24時間使用可,35.53323,139.6880844,認める,,幸区
national_339349,全国AEDマップ(qqzaidanmap),横浜信用金庫　川崎支店,川崎市幸区中幸町4-51-2,キャッシュサービスコーナー,会社・事業所,True,08:00 - 21:00 (24時間表記),35.53187262116854,139.69221889972687,認める,キャッシュサービスコーナーの営業時間中は利用可能です。,幸区
national_314943,全国AEDマップ(qqzaidanmap),南部市場,川崎市幸区南幸町3-126-1,守衛室,その他の不特定多数が利用する公的施設,True,365日24時間使用可,35.5339328,139.6847319,認める,,幸区
national_393022,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎中幸町店,川崎市幸区中幸町4-12-3,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5350113703662,139.6930611158075,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,幸区
national_393025,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎駅西口店,川崎市幸区中幸町３-３１－２,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5319287109,139.6937220595,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,幸区
national_50768,全国AEDマップ(qqzaidanmap),川崎高校,川崎市川崎区中島3-3-1,3階定時制棟,学校・保育施設 (小中学校、高校、大学、各種学校等),False,08:30 - 22:00 (24時間表記),35.5271470656741,139.7143127923482,認める,,川崎区
national_388885,全国AEDマップ(qqzaidanmap),川崎総合法律事務所,川崎市川崎区榎町1-1 川崎センタービル6階,事務所内入口（入って左）,会社・事業所,False,09:30 - 17:00 (24時間表記),35.529902615,139.705168457,認める,,川崎区
national_393003,全国AEDマップ(qqzaidanmap),川崎市住宅供給公社　市営住宅管理課,川崎市川崎区砂子１丁目２番地４,川崎砂子ビルディング１階,会社・事業所,False,08:30 - 17:15 (24時間表記),35.5321738416484,139.7011721788956,条件付で認める,ビル全館停電時等を除く,川崎区
national_392993,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎市役所前店,川崎市川崎区宮本町6,その他,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.53036650181474,139.70344651886612,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_392990,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎中島２丁目店,川崎市川崎区中島2-17-10,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.52944535401075,139.7184455517242,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_346051,全国AEDマップ(qqzaidanmap),小池酸素工業株式会社　京浜支店,川崎市川崎区宮本町8-15-201,入口付近,会社・事業所,False,08:30 - 17:30 (24時間表記),35.53158611140078,139.7055288790216,認める,,川崎区
national_367233,全国AEDマップ(qqzaidanmap),金井歯科医院,川崎市川崎区砂子1-2-12,ハレーちとせ2階 金井歯科医院受付,医療施設 (病院・診療所・医院等),False,09:00 - 18:30 (24時間表記),35.53194683501495,139.7016763687134,認める,,川崎区
national_359621,全国AEDマップ(qqzaidanmap),南部地域療育センター,川崎市川崎区中島3-3-1,1階外来受付カウンター,介護、福祉施設,False,08:30 - 17:00 (24時間表記),35.52669931035581,139.71400378141902,認める,,川崎区
national_195838,全国AEDマップ(qqzaidanmap),川崎中央郵便局,川崎市川崎区榎町1-2,営業室ロビー,その他の不特定多数が利用する民間施設,True,09:00 - 19:00 (24時間表記),35.5302642,139.7056164,認める,,川崎区
national_360172,全国AEDマップ(qqzaidanmap),川崎南税務署,川崎市川崎区榎町3番18号,施設内,その他の不特定多数が利用する公的施設,False,08:30 - 17:00 (24時間表記),35.5296614,139.7066911,認める,,川崎区
national_347680,全国AEDマップ(qqzaidanmap),カーブス　パレール川崎,川崎市川崎区東田町8番地,カーブス　パレール川崎店舗内ストレッチスペース付近,商業施設 (デパート、駅ビル、商店街、コンビニ等),False,09:00 - 19:00 (24時間表記),35.529388600473105,139.70326423645022,認める,,川崎区
national_392994,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎砂子１丁目店,川崎市川崎区砂子1-7-1,その他,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.53145352992013,139.70160125338631,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_68264,全国AEDマップ(qqzaidanmap),横浜地方法務局 川崎支局,川崎市川崎区宮前町12-11 川崎法務総合庁舎,２階事務室内,その他の不特定多数が利用する公的施設,False,08:30 - 17:15 (24時間表記),35.5289339,139.7069161,認める,,川崎区
national_392991,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎本町２丁目店,川崎市川崎区本町2-12-7,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5349994575,139.7072143555,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_392161,全国AEDマップ(qqzaidanmap),神奈川労働局　川崎南労働基準監督署,川崎市川崎区宮前町8-2,川崎南労働基準監督署,その他の不特定多数が利用する公的施設,False,08:30 - 17:15 (24時間表記),35.528691135,139.7042689345,認める,,川崎区
national_392992,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎東田町店,川崎市川崎区東田町9-3,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.529013153044495,139.7036290719998,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_392995,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎駅北店,川崎市川崎区砂子1-4-2,その他,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5329136827,139.7014442274,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_336909,全国AEDマップ(qqzaidanmap),富士通スタジアム川崎,川崎市川崎区富士見2-1-9,富士通スタジアム川崎バックスタンド,体育・スポーツ施設 (運動場、体育館、スキー場、ゴルフ場等),True,08:00 - 22:00 (24時間表記),35.52736290979976,139.71009850502014,認める,,川崎区
national_392963,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎浮島通り店,川崎市川崎区殿町1-15-17,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5375130208,139.7434952799,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_392965,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎出来野店,川崎市川崎区出来野11ｰ25,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5330501302,139.7405696615,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_330210,全国AEDマップ(qqzaidanmap),大東建託 川崎東支店,川崎市川崎区東門前３丁目５－８,リバーサイド川崎大師　１・２階,会社・事業所,False,09:00 - 17:30 (24時間表記),35.5369086,139.7355942,条件付で認める,,川崎区
national_392835,全国AEDマップ(qqzaidanmap),メディホス川崎大師,川崎市川崎区四谷上町1-11,メディホス川崎大師　事務所,介護、福祉施設,True,09:00 - 18:00 (24時間表記),35.527358544031884,139.7315722703934,認める,,川崎区
national_356006,全国AEDマップ(qqzaidanmap),株式会社サニクリーン東京　京浜営業所,川崎市川崎区塩浜1-15-12,事務所内,会社・事業所,False,08:00 - 19:00 (24時間表記),35.52878177178077,139.7432988882065,認める,特になし,川崎区
national_392986,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎大師駅北店,川崎市川崎区中瀬2-1,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.53629477348546,139.726969668322,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_392968,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎四谷上町北店,川崎市川崎区四谷上町7-11,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5295844184,139.7352709961,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_367676,全国AEDマップ(qqzaidanmap),グッドタイムナーシングホーム・川崎大師弐番館,川崎市川崎区出来野5-3,2階健康管理室,介護、福祉施設,True,365日24時間使用可,35.5337006293,139.7387041558,認める,,川崎区
national_361495,全国AEDマップ(qqzaidanmap),グッドタイムホーム・川崎大師,川崎市川崎区昭和2-3-10,食堂,介護、福祉施設,True,365日24時間使用可,35.5322425,139.7360997,条件付で認める,,川崎区
national_366311,全国AEDマップ(qqzaidanmap),サンコート株式会社,川崎市川崎区四谷上町6-2,ｺｰﾄﾋﾞﾙ2階　事務所内,会社・事業所,False,08:30 - 17:00 (24時間表記),35.5290964084,139.7334659831,認める,,川崎区
national_356541,全国AEDマップ(qqzaidanmap),川﨑ふたば保育園,川崎市川崎区大師河原２－２－２-1階,グレーシアシティ川崎大師河原,学校・保育施設 (小中学校、高校、大学、各種学校等),False,08:00 - 18:00 (24時間表記),35.5358172,139.7399575,認める,子ども用のみ,川崎区
national_392964,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎国際病院前店,川崎市川崎区日ノ出2-16-1,その他,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5331380208,139.7454549154,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_370236,全国AEDマップ(qqzaidanmap),Shimadzu Tokyo Innovation Plaza,川崎市川崎区殿町3-25-40,Shimadzu Tokyo Innovation Plaza 1階受付,会社・事業所,True,時間指定なし,35.53971708137635,139.75170493125918,認める,,川崎区
national_376896,全国AEDマップ(qqzaidanmap),関東日本フード株式会社　川崎営業部,川崎市川崎区田町三丁目10番地8号,事務所内,会社・事業所,False,08:00 - 17:00 (24時間表記),35.53543044303172,139.75019216537478,認める,,川崎区
national_392962,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎殿町３丁目店,川崎市川崎区殿町3-18-2,その他,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5385335286,139.7510028754,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,川崎区
national_335838,全国AEDマップ(qqzaidanmap),三菱ケミカル物流株式会社川崎油槽所,川崎市川崎区千鳥町１－３,事務所内,会社・事業所,True,365日24時間使用可,35.5265464,139.7573592,認める,,川崎区
national_332632,全国AEDマップ(qqzaidanmap),大東建託㈱新築工事現場 21,川崎市幸区南加瀬5丁目2816の一部,現場内,その他,False,08:00 - 18:00 (24時間表記),35.5594944,139.5086431,認める,近くの作業員に声をかけてください。,幸区
national_393084,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎久末団地店,川崎市高津区久末338ｰ3,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5623497179,139.6153257921,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,高津区
national_199131,全国AEDマップ(qqzaidanmap),中部リハビリテーションセンター体育館,川崎市中原区井田3-16-1,受付カウンター上,体育・スポーツ施設 (運動場、体育館、スキー場、ゴルフ場等),True,09:00 - 16:00 (24時間表記),35.56338593732206,139.6360462548182,認める,,中原区
national_378308,全国AEDマップ(qqzaidanmap),コープ日吉,川崎市中原区井田3－17ー20,エントランスホール,集合住宅 (マンション、団地等),False,08:30 - 12:00 (24時間表記),35.56311058059803,139.6378827095032,認める,,中原区
national_331477,全国AEDマップ(qqzaidanmap),にじいろ保育園北加瀬,川崎市幸区北加瀬2-11-4,エントランス,学校・保育施設 (小中学校、高校、大学、各種学校等),False,07:00 - 20:00 (24時間表記),35.5514772,139.6626414,認める,,幸区
national_332617,全国AEDマップ(qqzaidanmap),三菱ふそうトラック・バス株式会社,川崎市中原区西加瀬50,警備室内,会社・事業所,False,08:00 - 18:00 (24時間表記),35.559577552775906,139.66212987932522,条件付で認める,,中原区
national_332613,全国AEDマップ(qqzaidanmap),三菱ふそうトラック・バス株式会社,川崎市中原区大倉町10,正門守衛室,会社・事業所,False,08:00 - 18:00 (24時間表記),35.55657592684694,139.66417372226715,条件付で認める,,中原区
national_333049,全国AEDマップ(qqzaidanmap),三菱ふそうトラック・バス株式会社,川崎市中原区大倉町10,No.108建屋　2階事務所入り口,会社・事業所,False,08:00 - 17:00 (24時間表記),35.556407469644995,139.66667890548706,認めない,事業所内のため来客、業者のみ使用可能,中原区
national_333048,全国AEDマップ(qqzaidanmap),三菱ふそうトラック・バス株式会社,川崎市中原区大倉町10,NO.131建屋　2階,会社・事業所,False,09:00 - 18:00 (24時間表記),35.55855811209977,139.66517686843872,認めない,事業所敷地内のため来客、業者のみ使用可能,中原区
national_333052,全国AEDマップ(qqzaidanmap),三菱ふそうトラック・バス株式会社,川崎市中原区大倉町10,第1技術本館　1階ヘルスケアセンター内,会社・事業所,False,08:00 - 17:00 (24時間表記),35.557685293630115,139.66452455468243,認めない,事業所内建物のため来客、業者のみ使用可能,中原区
national_393043,全国AEDマップ(qqzaidanmap),セブン‐イレブン　苅宿店,川崎市中原区苅宿23-1,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5624077691,139.661925727,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,中原区
national_379180,全国AEDマップ(qqzaidanmap),株式会社計測技術研究所,川崎市幸区南加瀬4-11-1,計測技術研究所　日吉事業所　1階エレベーター脇,会社・事業所,False,08:00 - 18:00 (24時間表記),35.548555912728546,139.6585410833359,条件付で認める,年末年始、夏季休業日、その他会社休業日は使用不可,幸区
national_344300,全国AEDマップ(qqzaidanmap),有隣堂日吉ミュージックセンター,川崎市中原区木月4-31-7,日吉ミュージックセンター1F共用スペース,会社・事業所,True,10:00 - 18:00 (24時間表記),35.559025546335064,139.65169190169038,認める,,中原区
national_327901,全国AEDマップ(qqzaidanmap),一般社団法人そよ風の手紙,川崎市幸区南加瀬１－１２－１３,玄関内,会社・事業所,True,365日24時間使用可,35.5472421530182,139.66535925865173,認める,,幸区
national_349743,全国AEDマップ(qqzaidanmap),麻生フオームクリート株式会社,川崎市中原区苅宿36-1,２F受付カウンター横,会社・事業所,False,09:00 - 17:00 (24時間表記),35.5609403,139.6634714,認める,,中原区
national_369881,全国AEDマップ(qqzaidanmap),ボウクス株式会社,川崎市中原区木月4-28-3,SJビル5F　事務所内,会社・事業所,False,09:00 - 18:00 (24時間表記),35.5599894206,139.6531429036,認める,,中原区
national_393033,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎北加瀬店,川崎市幸区北加瀬2-1-3,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.552627994586885,139.66394305719177,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,幸区
national_359166,全国AEDマップ(qqzaidanmap),株式会社タイツウ,川崎市中原区木月2-23-20,２F正面玄関内の受付,会社・事業所,False,09:00 - 18:00 (24時間表記),35.562229083698725,139.65713024139407,認める,,中原区
national_347743,全国AEDマップ(qqzaidanmap),社会福祉法人　ぷらいむキッズ　ひよし保育園,川崎市幸区南加瀬2-9-20,1F 事務室,学校・保育施設 (小中学校、高校、大学、各種学校等),False,07:00 - 20:00 (24時間表記),35.5485442,139.6607417,認める,,幸区
national_345963,全国AEDマップ(qqzaidanmap),フロール川崎下平間,川崎市幸区下平間214-1,フロール川崎下平間1号棟エレベーターホール2号棟エレベーターホール,集合住宅 (マンション、団地等),True,365日24時間使用可,35.55108298466767,139.68079805374148,認める,,幸区
national_393017,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎小向東店,川崎市幸区小向町4-3,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5490928819,139.6937014431,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,幸区
national_391079,全国AEDマップ(qqzaidanmap),チャイルドタイム鹿島田エンゼルホーム,川崎市幸区新塚越1－2,サウザンドシティ2番館2階　入口受付横,学校・保育施設 (小中学校、高校、大学、各種学校等),False,07:00 - 19:00 (24時間表記),35.55014898117464,139.67672109603885,認める,,幸区
national_122083,全国AEDマップ(qqzaidanmap),塚越中学校,川崎市幸区塚越1-60,グラウンド体育館前,学校・保育施設 (小中学校、高校、大学、各種学校等),False,08:30 - 17:00 (24時間表記),35.54858061645848,139.6785626469864,認める,,幸区
national_393037,全国AEDマップ(qqzaidanmap),セブン‐イレブン　古市場店,川崎市幸区古市場1-32,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5540454102,139.6841102431,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,幸区
national_340333,全国AEDマップ(qqzaidanmap),カーブス鹿島田店,川崎市幸区下平間130　コスモビル3階,カーブス鹿島田店内,体育・スポーツ施設 (運動場、体育館、スキー場、ゴルフ場等),False,09:00 - 19:00 (24時間表記),35.5516333,139.6770761,認める,,幸区
national_365541,全国AEDマップ(qqzaidanmap),ラシク鹿島田,川崎市幸区古川町54-41　,第3コア辰巳ビル101,介護、福祉施設,False,10:00 - 19:00 (24時間表記),35.5466394,139.6830342,認める,,幸区
national_393036,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎鹿島田店,川崎市幸区下平間213,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.55165909354693,139.6804439984766,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,幸区
national_9688,全国AEDマップ(qqzaidanmap),平間中学校,川崎市中原区上平間1368,生徒昇降口外,学校・保育施設 (小中学校、高校、大学、各種学校等),False,08:30 - 17:00 (24時間表記),35.558636316253164,139.6784200609909,認める,,中原区
national_357509,全国AEDマップ(qqzaidanmap),保育所tomorrow鹿島田園,川崎市幸区古川町7-4,森本ビル1F,学校・保育施設 (小中学校、高校、大学、各種学校等),False,07:00 - 19:00 (24時間表記),35.5484169,139.6806539,認める,,幸区
national_393016,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎小向店,川崎市幸区小向西町3-12,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.54856464197104,139.68847454084198,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,幸区
national_366544,全国AEDマップ(qqzaidanmap),東柿生小学校,川崎市麻生区王禅寺東6-3-1,体育館,学校・保育施設 (小中学校、高校、大学、各種学校等),False,08:30 - 17:00 (24時間表記),35.5793712023,139.510167372,認める,,麻生区
national_122138,全国AEDマップ(qqzaidanmap),鷺沼小学校,川崎市宮前区鷺沼2-1,職員玄関,学校・保育施設 (小中学校、高校、大学、各種学校等),False,08:30 - 17:00 (24時間表記),35.577465047342585,139.56883937724342,認める,,宮前区
national_371403,全国AEDマップ(qqzaidanmap),社会福祉法人　藤雪会　もものか保育園,川崎市宮前区馬絹1丁目9－2,カメット1階,学校・保育施設 (小中学校、高校、大学、各種学校等),False,07:00 - 19:00 (24時間表記),35.582597385,139.5905319553,認める,,宮前区
national_393137,全国AEDマップ(qqzaidanmap),セブン‐イレブン　川崎有馬６丁目店,川崎市宮前区有馬6-2-12,その他,商業施設 (デパート、駅ビル、商店街、コンビニ等),True,365日24時間使用可,35.5714111328,139.580871582,認める,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。,宮前区
