id,source,name,address,latitude,longitude
aedm_72658,aedm.jp,川崎信用金庫宮前平支店 ,川崎市宮前区宮前平２－２０－６,35.589813232421875,139.5802459716797
aedm_541478,aedm.jp,セブン-イレブン 川崎宮前店,川崎市宮前区宮崎６丁目８−６,35.59055468354232,139.5813589876227
aedm_348084,aedm.jp,愛の家グループホーム 宮前宮崎,神奈川県川崎市宮前区宮崎4-1-5,35.59350176896619,139.58545098235817
aedm_541479,aedm.jp,セブン-イレブン 川崎宮崎北店,川崎市宮前区宮崎６６２−５,35.59485673128849,139.5895550861433
aedm_156374,aedm.jp,ドーミー宮崎台,川崎市宮前区宮崎667-1,35.59560012817383,139.58843994140625
aedm_76539,aedm.jp,宮崎台つどいの家	,川崎市高津区向ケ丘136-7,35.59436798095703,139.59251403808594
aedm_265495,aedm.jp,"高津養護学校 ①事務室
②職員室",神奈川県川崎市高津区向ヶ丘16,35.59321975708008,139.5972137451172
aedm_267785,aedm.jp,高津消防署梶ヶ谷出張所 1階受付,神奈川県川崎市高津消防署梶ヶ谷出張所,35.59280014038086,139.59765625
aedm_76534,aedm.jp,あかしあ園	,川崎市高津区上作延938番地1,35.596649169921875,139.59457397460938
aedm_174565,aedm.jp,松岡クリニック,川崎市高津区下作延2丁目35-1 スペースアメニティ梶ヶ谷2F,35.59495544433594,139.60406494140625
aedm_72603,aedm.jp,北浜こどもクニック  診察室 ,川崎市高津区下作延３－３－１０　スルバリエ梶ヶ谷2階,35.59663009643555,139.6005859375
aedm_91765,aedm.jp,パークスクエア多摩川グリーンレジデンス,川崎市中原区丸子通1-612-2,35.582496643066406,139.6646728515625
aedm_72610,aedm.jp,東急スポーツオアシス武蔵小杉24Plus,川崎市中原区小杉町１－４０３,35.57781982421875,139.65896606445312
aedm_541390,aedm.jp,セブン-イレブン 新丸子店,川崎市中原区丸子通１丁目６３６,35.581934261116736,139.66374185937846
aedm_265799,aedm.jp,武蔵中原駅前交番 庁舎内,神奈川県川崎市中原区上小田中6-22-1,35.58121109008789,139.6424102783203
aedm_156127,aedm.jp,ＮＥＣ玉川ハウス,川崎市中原区今井西町137,35.57594299316406,139.64881896972656
aedm_91763,aedm.jp,東急テクノシステム株式会社　本社・中原工場,川崎市中原区今井上町11-21,35.57746124267578,139.6492156982422
aedm_343978,aedm.jp,茶々いまい保育園,川崎市中原区今井仲町５−３１,35.57684601607139,139.65060381028147
aedm_541405,aedm.jp,セブン-イレブン 川崎今井仲町店,川崎市中原区今井仲町４−２５,35.57698280957411,139.65057339188806
aedm_348225,aedm.jp,東急テクノシステム㈱　本社・中原工場,川崎市中原区今井上町11-21,35.57814377219207,139.64900278004524
aedm_77849,aedm.jp,城南信用金庫　中原支店	,川崎市中原区上小田中6-14-8,35.580589294433594,139.64385986328125
aedm_1381,aedm.jp,キヤノン株式会社　小杉事業所　（1Ｆエントランス）,川崎市中原区今井上町9-1,35.579063415527344,139.65069580078125
aedm_240065,aedm.jp,フィットケアデポ上小田中店,川崎市中原区上小田中６−１１−９,35.58072280883789,139.646240234375
aedm_541392,aedm.jp,セブン-イレブン 川崎中原区役所前店,川崎市中原区小杉町３丁目２４７−１,35.575503799686764,139.6558595772421
aedm_31437,aedm.jp,クレアホームズ小杉,川崎市中原区小杉町3-249-2,35.57515335083008,139.6560516357422
aedm_441768,aedm.jp,森のこどもクリニック,川崎市中原区小杉町2-228-1 パークシティ武蔵小杉ザガーデンタワーズウエスト1F,35.5774272724877,139.655602244603
aedm_441771,aedm.jp,コスギコモンズクリニック,川崎市中原区小杉町2-228-1 パークシティ武蔵小杉ザガーデンタワーズウエスト1F,35.57753316396962,139.65546966883346
aedm_343977,aedm.jp,株式会社　興建,川崎市中原区今井仲町2－2,35.57657581996302,139.65379498235814
aedm_209980,aedm.jp,株式会社サポートサービス 住吉ヘルパーステーション,川崎市中原区今井西町85-1　武蔵小杉ハイツ504,35.5772705078125,139.64781188964844
aedm_239170,aedm.jp,ハックドラッグ武蔵中原店,川崎市中原区上小田中５－２－２,35.5809326171875,139.64102172851562
aedm_80913,aedm.jp,川崎信用金庫　武蔵中原支店,川崎市中原区上小田中5-1-3,35.58072662353516,139.64144897460938
aedm_541410,aedm.jp,セブン-イレブン 川崎下小田中１丁目店,川崎市中原区下小田中１丁目１９−１２,35.579405798670294,139.63694714191018
aedm_36690,aedm.jp,株式会社ＳＫジャパン,川崎市中原区下小田中1-19-6,35.57935333251953,139.63742065429688
aedm_541411,aedm.jp,セブン-イレブン 川崎中原店,川崎市中原区下小田中１丁目３２−５,35.57773059608964,139.64028680586225
aedm_441772,aedm.jp,神保内科クリニック,川崎市中原区下小田中２丁目１−３１,35.57953202811588,139.64234834088194
aedm_541412,aedm.jp,セブン-イレブン 武蔵中原駅前店,川崎市中原区下小田中２丁目４−１,35.57989772330302,139.64123086806237
aedm_339455,aedm.jp,武蔵小杉ハウス,川崎市中原区下小田中2丁目１９－１,35.57833978462917,139.64549238168192
aedm_91757,aedm.jp,ますみ皮膚科	,川崎市中原区下小田中2-16-1 福康ビル1F,35.57975006103516,139.6435089111328
aedm_274576,aedm.jp,オークラ武蔵中原店,川崎市中原区下小田中２丁目１−１６,35.58003616333008,139.64279174804688
aedm_517552,aedm.jp,にじいろ保育園武蔵中原,川崎市中原区上小田中６丁目１８−４,35.5798673162418,139.64353828873993
aedm_520517,aedm.jp,FIT PLACE24 武蔵中原店,川崎市中原区上小田中６丁目１７−２,35.57892146090635,139.64541217566145
aedm_91743,aedm.jp,セレサ川崎農業協同組合 中原支店	,川崎市中原区上小田中5-1-1,35.5803337097168,139.64151000976562
aedm_251960,aedm.jp,てつお歯科クリニック,川崎市中原区上小田中６−２０−３　ＴＤＣビル２Ｆ,35.580345153808594,139.6417694091797
aedm_38481,aedm.jp,東横INN武蔵中原駅前,川崎市中原区上小田中6-20-8,35.58053207397461,139.6417236328125
aedm_332150,aedm.jp,日産プリンス神奈川　中原店,川崎市中原区上小田中６丁目１６−２,35.579507532760324,139.6450161254295
aedm_28827,aedm.jp,川崎市　中原市民館,川崎市中原区小杉町3-262-1,35.575767517089844,139.65716552734375
aedm_91748,aedm.jp,ユニオンビル,川崎市中原区小杉町3-264-3,35.576141357421875,139.65708923339844
aedm_38446,aedm.jp,セレサ川崎農業協同組合　小杉支店,川崎市中原区小杉町3-268-8,35.57639694213867,139.65719604492188
aedm_211034,aedm.jp,薬 マツモトキヨシ 武蔵小杉駅北口店,川崎市中原区小杉町1-403 小杉ビルディング新館１階,35.576934814453125,139.65890502929688
aedm_136305,aedm.jp,KDX武蔵小杉ビル,川崎市中原区新丸子東3丁目1200番,35.57639694213867,139.66091918945312
aedm_541387,aedm.jp,セブンイレブン　川崎武蔵小杉駅前店,川崎市中原区新丸子東3-1200,35.576318824263566,139.6609971305942
aedm_175181,aedm.jp,横浜銀行　武蔵小杉支店,神奈川県川崎市中原区小杉町１−４０３,35.577430725097656,139.6594696044922
aedm_101591,aedm.jp,三菱UFJ銀行　武蔵小杉駅前支店,神奈川県川崎市中原区小杉町１−４０３,35.57756805419922,139.6592559814453
aedm_377767,aedm.jp,第一生命ほけんショップ　武蔵小杉店,川崎市中原区小杉町1-403 武蔵小杉STMビル6階,35.57756404873301,139.65945052812248
aedm_72611,aedm.jp,富士通ＳＳＬ ,川崎市中原区小杉町１－４０３  タワープレイス ２３Ｆ,35.577598571777344,139.65821838378906
aedm_384640,aedm.jp,トヨタレンタカー武蔵小杉駅前,川崎市中原区新丸子東３丁目1178番地,35.575037798851035,139.6627677083359
aedm_543169,aedm.jp,天才キッズクラブ陽だまりの家武蔵小杉園,川崎市中原区上丸子山王町２丁目１３６９−１,35.576738910538154,139.66665085304805
aedm_156331,aedm.jp,ドーミー武蔵小杉	,川崎市中原区上丸子山王町1-1406-2,35.57769012451172,139.66671752929688
aedm_541388,aedm.jp,セブン-イレブン 川崎山王町１丁目店,川崎市中原区上丸子山王町１丁目８６５−１,35.57825724791948,139.665071310542
aedm_251954,aedm.jp,多摩保育園,川崎市中原区上丸子山王町２－１３３７,35.57683181762695,139.66929626464844
aedm_37550,aedm.jp,小杉歯科クリニック　,川崎市中原区新丸子東2-907　カーサ小杉1Ｆ,35.57758331298828,139.6610870361328
aedm_541389,aedm.jp,セブン-イレブン 川崎新丸子東２丁目店,川崎市中原区新丸子東２丁目８８４−１,35.57897596196247,139.66361468663828
aedm_337109,aedm.jp,こすぎっこ保育園,川崎市中原区新丸子東2-901　イーストウッドビル1階,35.57849956567651,139.662187162343
aedm_265795,aedm.jp,武蔵小杉駅前交番 庁舎内,神奈川県川崎市中原区小杉町3-492,35.57678985595703,139.65985107421875
aedm_280062,aedm.jp,アートチャイルドケア武蔵中原,神奈川県川崎市中原区小田中1-22-11 フラワーハイツ中原1F ,35.5788688659668,139.63677978515625
aedm_275408,aedm.jp,三井住友銀行 武蔵小杉支店,川崎市中原区新丸子東３丁目１２００,35.57647705078125,139.6604461669922
aedm_384636,aedm.jp,みずほ銀行 武蔵小杉支店,川崎市中原区小杉町３丁目６００,35.576370449459546,139.65802352560607
aedm_91747,aedm.jp,旭化成ホームズ㈱	,川崎市中原区小杉町3-269 ケイアイビル1階,35.57651901245117,139.65719604492188
aedm_174433,aedm.jp,ソラスト武蔵小杉,川崎市中原区小杉町2-227 ITOビルⅡ,35.578304290771484,139.6551971435547
aedm_189499,aedm.jp,セブンカルチャークラブ武蔵小杉,川崎市中原区小杉町3-420 イトーヨーカドー武蔵小杉屋上,35.57553482055664,139.65773010253906
aedm_384637,aedm.jp,川崎信用金庫 武蔵小杉支店,川崎市中原区小杉町3−６００ Kosugi 3rd Avenue 1F,35.57618523958577,139.65764780532862
aedm_72683,aedm.jp,イトーヨーカドー武蔵小杉店  １Ｆ保安室他 ,川崎市中原区小杉町３－４２０,35.57556915283203,139.6579132080078
aedm_176359,aedm.jp,武蔵小杉東急ストア,神奈川県川崎市中原区小杉町3-472,35.575199127197266,139.6593475341797
aedm_519875,aedm.jp,東急　武蔵小杉駅１F　南改札,川崎市中原区小杉町3-472,35.57544789555391,139.6595761249425
aedm_259146,aedm.jp,ナイス住まいの情報館 住まいるｃａｆｅ武蔵小杉,川崎市中原区小杉町３丁目４３４−５ セントスクエア武蔵小杉,35.57495880126953,139.6581268310547
aedm_378916,aedm.jp,三井のリハウス　武蔵小杉センター,川崎市中原区新丸子東３－１３０２　ららテラス武蔵小杉４Ｆ,35.57532355460539,139.65994382553762
aedm_239130,aedm.jp,ハックドラッグ武蔵小杉東急スクエア店,川崎市中原区小杉町３－１３０１　武蔵小杉東急スクエア１階,35.57585906982422,139.65928649902344
aedm_72684,aedm.jp,川崎市小杉こども文化センター  2F事務室 ,川崎市中原区小杉３－４１７,35.57596969604492,139.65859985351562
aedm_519876,aedm.jp,東急　武蔵小杉駅４F　東急スクエア連絡口,川崎市中原区小杉町3-472,35.576049695622324,139.6597116954706
aedm_519874,aedm.jp,東急　武蔵小杉駅１F　JR線方面改札,川崎市中原区小杉町3-472,35.575983609884666,139.6598488471661
aedm_91737,aedm.jp,武蔵小杉東急スクエア,川崎市中原区小杉町3-472,35.57609558105469,139.6598358154297
aedm_407334,aedm.jp,エニタイムフィットネス　武蔵小杉店,川崎市中原区小杉町3-600 　コスギ　サード　アヴェニュー 2F,35.57630710483419,139.65854890467088
aedm_34475,aedm.jp,コナミスポーツクラブ武蔵小杉　（３Ｆジムエリア入口）,川崎市中原区新丸子東3-1100-14,35.57564163208008,139.66111755371094
aedm_274574,aedm.jp,小学館アカデミーしんまるこ保育園,川崎市中原区新丸子東２丁目９０２−１,35.5784797668457,139.6615447998047
aedm_91758,aedm.jp,田園調布学園大学 みらいこども園,川崎市中原区下新城1-15-3,35.58103942871094,139.63172912597656
aedm_251959,aedm.jp,武蔵中原しくらクリニック,川崎市中原区下新城２－１ー３８　キュイーブルⅢ１階,35.5783576965332,139.63453674316406
aedm_239011,aedm.jp,ハックドラッグ下麻生店,川崎市麻生区下麻生２－１１－７,35.582366943359375,139.50772094726562
aedm_401648,aedm.jp,王禅寺しらゆり保育園,川崎市麻生区王禅寺東５丁目３−５３,35.58313664616827,139.50856502398992
aedm_541529,aedm.jp,セブン-イレブン 川崎王禅寺東４丁目店,川崎市麻生区王禅寺東４丁目３７−１０,35.58447131233225,139.50747170175225
aedm_391082,aedm.jp,的場歯科医院,川崎市麻生区王禅寺西7-27-26,35.5859121991986,139.506455662343
aedm_401645,aedm.jp,なの花薬局　王禅寺店,川崎市麻生区王禅寺東５−１−２,35.585132358443744,139.51197355252128
aedm_38344,aedm.jp,東急バス　虹が丘営業所,川崎市麻生区王禅寺963-8,35.58275604248047,139.52301025390625
aedm_49112,aedm.jp,麻生総合病院,川崎市麻生区上麻生６－２５ －１,35.58580780029297,139.49668884277344
aedm_140626,aedm.jp,虹が丘リハビリケアセンター,川崎市麻生区王禅寺963-11,35.58326721191406,139.523193359375
aedm_344223,aedm.jp,丸田クリニック,川崎市宮前区鷺沼３丁目４－５,35.579814635096824,139.5711446093418
aedm_519728,aedm.jp,鷺沼駅,川崎市宮前区鷺沼3-1-1,35.579312419005056,139.57307272327034
aedm_49252,aedm.jp,フレルさぎ沼東急ストア	　　１Ｆ正面入口,川崎市宮前区鷺沼１－１,35.57881546020508,139.57388305664062
aedm_240015,aedm.jp, さぎぬま脳神経クリニック,川崎市宮前区鷺沼3-2-6,35.580013275146484,139.57232666015625
aedm_541476,aedm.jp,セブン-イレブン 川崎鷺沼駅前店,川崎市宮前区鷺沼３丁目２−１,35.57987499455676,139.57268411331822
aedm_49250,aedm.jp,スポーツスパ【アスリエ】鷺沼 　１階スタッフルーム,川崎市宮前区鷺沼３－３－８,35.58030700683594,139.57179260253906
aedm_391015,aedm.jp,ハッピーキッズ さぎぬま園,川崎市宮前区鷺沼３丁目１−１２,35.57853643342094,139.57196871629426
aedm_458472,aedm.jp,麻生台団地管理事務所,川崎市麻生区下麻生1-6-19,35.58210544970227,139.502292390476
aedm_49111,aedm.jp,麻生リハビリ総合病院,川崎市麻生区上麻生６－２３ －５０,35.58477783203125,139.49722290039062
aedm_436669,aedm.jp,D-Festa 麻生,神奈川県川崎市麻生区上麻生7丁目11番5号,35.58260733783081,139.49721194147625
aedm_72685,aedm.jp,マリアンナ医科大学東横病院  各階ＥＶホールホール脇 ,川崎市中原区小杉町３－４３５,35.574745178222656,139.65792846679688
aedm_541386,aedm.jp,セブン-イレブン グランツリー武蔵小杉前店,川崎市中原区新丸子東３丁目１１１１−１４,35.57421406553871,139.66202620370757
aedm_390887,aedm.jp,むさしこすぎファミリー歯科,川崎市中原区小杉町3-253-1 オーガスタ武蔵小杉102,35.574630062588014,139.65686969670162
aedm_265794,aedm.jp,中原警察署 1階行政事務室,神奈川県川崎市中原区小杉町3-256,35.57477569580078,139.65721130371094
aedm_260938,aedm.jp,ＮＥＣ日本電気㈱玉川事業所 くすのき門守衛室,川崎市中原区下沼部１７５３,35.572113037109375,139.666748046875
aedm_541385,aedm.jp,セブン-イレブン 川崎向河原駅前店,川崎市中原区下沼部１７５８,35.57311747243767,139.6673451048677
aedm_80915,aedm.jp,川崎信用金庫　向河原支店	,川崎市中原区下沼部1748-6,35.573421478271484,139.66737365722656
aedm_390889,aedm.jp,アップル歯科クリニック｜,神奈川県川崎市中原区下沼部1747 シティハウス小杉1F,35.57344344359573,139.6679550618426
aedm_337132,aedm.jp,まなびの森保育園　小杉,川崎市中原区新丸子東3-1241-4,35.5740096220581,139.66325115203824
aedm_72686,aedm.jp,リッチモンドホテルプレミア武蔵小杉  ５Ｆフロント ,川崎市中原区新丸子東３－１１７５－１,35.57460403442383,139.66226196289062
aedm_265806,aedm.jp,向河原交番 庁舎内,神奈川県川崎市中原区下沼部1954-1,35.573509216308594,139.66986083984375
aedm_156543,aedm.jp,ＮＥＣ 玉川クラブ,川崎市中原区下沼部1959,35.57406234741211,139.67034912109375
aedm_174662,aedm.jp,中村医院,川崎市中原区下沼部1930,35.575252532958984,139.66903686523438
aedm_156473,aedm.jp,新日本スポーツ連盟川崎市連盟,川崎市中原区山王町2-1332 コーポ鈴木BF-1,35.57606887817383,139.66868591308594
aedm_49251,aedm.jp,JAセレサ川崎鷺沼支店 １階事務室,川崎市宮前区小台１－１８－ ７,35.57954788208008,139.57366943359375
aedm_174635,aedm.jp,横浜銀行　鷺沼支店,神奈川県川崎市宮前区小台１−１８−６,35.57950210571289,139.57388305664062
aedm_101574,aedm.jp,三菱UFJ銀行　鷺沼支店 ,神奈川県川崎市宮前区小台１−１８−５,35.5797233581543,139.5735626220703
aedm_265817,aedm.jp,鷺沼駅前交番 庁舎内,神奈川県川崎市宮前区小台1-19-5,35.57883834838867,139.57470703125
aedm_45367,aedm.jp,旭食品㈱東京支社・神奈川支社 / 神奈川センター,川崎市宮前区梶ヶ谷1090,35.58068084716797,139.60906982421875
aedm_116548,aedm.jp,生活協同組合パルシステム神奈川ゆめコープ 宮前センター,川崎市宮前区野川字耕地225,35.58006286621094,139.61154174804688
aedm_72668,aedm.jp,天台宗・西福寺  １階集会場 ,川崎市高津区梶ヶ谷５－１１－３,35.58268737792969,139.6084442138672
aedm_72670,aedm.jp,悠友館,川崎市高津区新作１－１７－３,35.58470153808594,139.61282348632812
aedm_32806,aedm.jp,JAセレサ　川崎橘支店,川崎市高津区千年793-3,35.580352783203125,139.62362670898438
aedm_372032,aedm.jp,神奈川日産 千年店,川崎市高津区千年８２２,35.58102547755732,139.6227650113433
aedm_541427,aedm.jp,セブン-イレブン 川崎千年店,川崎市高津区千年８３４,35.58208914025298,139.62176541461946
aedm_186782,aedm.jp,リハビリデイサービス nagomi武蔵新城店,川崎市高津区千年823番地1,35.58161926269531,139.62307739257812
aedm_422314,aedm.jp,有限会社　丸善興業,川崎市高津区千年1266-2,35.583427714844994,139.6196410500746
aedm_344563,aedm.jp,ボンセジュール武蔵新城,川崎市高津区千年７７３－２,35.57939854440268,139.627733684954
aedm_5029,aedm.jp,橘こども歯科医院,川崎市高津区千年777,35.57913589477539,139.62808227539062
aedm_189129,aedm.jp,関東電気保安協会 川崎事業所,川崎市高津区千年805,35.58088684082031,139.6269073486328
aedm_372033,aedm.jp,ちとせ山ゆり保育園,川崎市高津区千年９７０,35.582558790519045,139.62523350739454
aedm_541428,aedm.jp,セブン-イレブン 川崎千年新町店,川崎市高津区千年新町２８−２,35.58259195003213,139.62829519447808
aedm_541409,aedm.jp,スギ薬局 下新城店,川崎市中原区下新城２丁目６−６,35.57786803128403,139.63316886851285
aedm_451934,aedm.jp,前田建設工業株式会社　梶ヶ谷シールド作業所　現場事務所,神奈川県川崎市宮前区梶ヶ谷1390　JR貨物ターミナル構内,35.581181000000015,139.6075206
aedm_265385,aedm.jp,神奈川県立新城高等学校 事務室前,神奈川県川崎市中原区下新城1-14-1,35.580196380615234,139.6319580078125
aedm_136850,aedm.jp,クレストシティ宮崎台,川崎市宮前区馬絹1031-14,35.581268310546875,139.6009521484375
aedm_541461,aedm.jp,セブン-イレブン 川崎馬絹東店,川崎市宮前区馬絹５丁目５−８,35.5817312090157,139.5984944218466
aedm_77850,aedm.jp,城南信用金庫　鷺沼支店	,川崎市宮前区土橋3-2-4,35.58034896850586,139.57266235351562
aedm_14385,aedm.jp,さぎぬまファミリー歯科,川崎市宮前区土橋3-3-1　さぎぬまメディカルモール１F ,35.58053207397461,139.57241821289062
aedm_37384,aedm.jp,グラニー鷺沼・川崎　（１Ｆ事務所）,川崎市宮前区小台1-15-7,35.579586029052734,139.57626342773438
aedm_541468,aedm.jp,セブン-イレブン 川崎馬絹南店,川崎市宮前区馬絹１丁目２５−３３,35.57997097849661,139.5838430284577
aedm_31184,aedm.jp,くらら鷺沼,川崎市宮前区小台2-20-12,35.58058547973633,139.5819854736328
aedm_380609,aedm.jp,森山デンタルクリニック,川崎市宮前区有馬２丁目１１−１,35.57943718146643,139.58566958602825
aedm_72664,aedm.jp,川崎愛児園,川崎市宮前区馬絹１８９９,35.58087921142578,139.583740234375
aedm_337233,aedm.jp,ピュアリー宮前平保育園,川崎市宮前区馬絹１丁目２８−１２,35.58117813005306,139.58555051377357
aedm_553935,aedm.jp,Fit Care DEPOT 馬絹店,川崎市宮前区馬絹１丁目６−８ 宮前平DRビル１階,35.58311705931685,139.58744211102183
aedm_398321,aedm.jp,スズキアリーナ宮前,川崎市宮前区 馬絹1丁目8-9,35.58285172504113,139.58986271364094
aedm_39619,aedm.jp,マーレデンタルクリニック,神奈川県川崎市馬絹1-9-5 ノジマ宮前店 2F,35.582496643066406,139.59104919433594
aedm_13722,aedm.jp,くらら宮前平　（Ｂ１エントランス）,川崎市宮前区小台二丁目2-20-102,35.58285140991211,139.58412170410156
aedm_345779,aedm.jp,帝都典礼 馬絹会館,川崎市宮前区馬絹４丁目２−２７,35.58140977434975,139.597250042477
aedm_337230,aedm.jp,明日葉保育園 宮崎台園,川崎市宮前区馬絹2-2-3,35.58241128593603,139.5925110731655
aedm_541470,aedm.jp,セブンイレブン川崎馬絹西店,川崎市宮前区馬絹６丁目５−３,35.582856987321826,139.59183350104587
aedm_332272,aedm.jp,日産プリンス神奈川 宮前店,川崎市宮前区馬絹６丁目１１,35.58266941044844,139.59614565185927
aedm_37551,aedm.jp,三和エレクトロニクス株式会社,川崎市中原区新丸子東2-977,35.578765869140625,139.66177368164062
aedm_35814,aedm.jp,日枝神社宮司,川崎市中原区上丸子山王町1-1555,35.57897186279297,139.66786193847656
aedm_509918,aedm.jp,グランドマスト 新丸子,川崎市中原区上丸子八幡町1494-11,35.5808317726547,139.66737630685247
aedm_490210,aedm.jp,ソラスト大戸保育園 認可保育所,川崎市中原区下小田中一丁目7番23号,35.58144034178634,139.638128044552
aedm_267618,aedm.jp,中原消防署小田中出張所 1階受付,神奈川県川崎市中原消防署小田中出張所,35.58404922485352,139.63681030273438
aedm_222631,aedm.jp,ウエインズトヨタ神奈川　中原店,川崎市中原区上小田中3-1-5,35.58380508422852,139.63751220703125
aedm_441761,aedm.jp,つちや内科・循環器内科,川崎市中原区上小田中５丁目２−７,35.581332969689925,139.64042620222418
aedm_155992,aedm.jp,ウエルシアビーンズ武蔵中原店,川崎市中原区上小田中4-2-1　ビーンズ店内,35.58145523071289,139.64085388183594
aedm_45372,aedm.jp,(株)アクセス,川崎市中原区新城3-2-3,35.586421966552734,139.63002014160156
aedm_174890,aedm.jp,ビーンズ武蔵,川崎市中原区上小田中4-2-1,35.58133316040039,139.64108276367188
aedm_541413,aedm.jp,セブン-イレブン 川崎武蔵中原店,川崎市中原区上小田中３丁目２０−３,35.585631840575466,139.634495428367
aedm_487892,aedm.jp,いなほ歯科クリニック,神奈川県川崎市中原区上小田中6-22-8-3F,35.58135482838606,139.64185483018267
aedm_390884,aedm.jp,アクアファミリー歯科,川崎市中原区上小田中3-3-25,35.58568352156863,139.63304749497783
aedm_329291,aedm.jp,武蔵中原まちいクリニック,川崎市中原区上小田中６－２３－１０　小川ビル１階,35.581254545354234,139.642824236548
aedm_91750,aedm.jp,川崎信用金庫中原事務センター,川崎市中原区上小田中6-22-16,35.58171463012695,139.6421356201172
aedm_521239,aedm.jp,ケアネット　川崎サービスセンター,川崎市中原区上小田中４丁目１,35.58397548891563,139.64236579313553
aedm_91744,aedm.jp,富士通㈱,川崎市中原区上小田中4-1-1,35.583396911621094,139.6399688720703
aedm_80917,aedm.jp,川崎信用金庫　新城支店	,川崎市中原区新城1-2-2,35.586143493652344,139.6311492919922
aedm_136312,aedm.jp,ベストライフ中原,川崎市中原区上小田中5-9-1,35.58261489868164,139.63601684570312
aedm_72674,aedm.jp,京浜総合病院  ,川崎市中原区新城３－２－３,35.585941314697266,139.63116455078125
aedm_239516,aedm.jp,川越歯科医院,川崎市高津区末長３－２３－５,35.58863830566406,139.61773681640625
aedm_239553,aedm.jp,芝信用金庫 新城支店,川崎市中原区新城３丁目１６−１２,35.5839958190918,139.63023376464844
aedm_390885,aedm.jp,!!ちーとも園,川崎市中原区新城５丁目８−１３ 1,35.58576569283859,139.62863956311745
aedm_541429,aedm.jp,セブン-イレブン 川崎武蔵新城南店,川崎市中原区新城５丁目６−５,35.585177753050374,139.62946305986648
aedm_509277,aedm.jp,fureai 武蔵新城店,神奈川県川崎市中原区新城5-8-3　 第Ⅱ望月ビル1F,35.58639734811558,139.6288158436696
aedm_337126,aedm.jp,新城もりのこ保育園,川崎市中原区新城1-15-13 魚武ビル2階,35.58434899066392,139.63120044577545
aedm_385072,aedm.jp,なないろkids武蔵新城,川崎市中原区新城３丁目１０−１,35.58538815413991,139.6303949350571
aedm_156716,aedm.jp,中島歯科,川崎市中原区新城3-5-1 中島ビル2F,35.58588790893555,139.62991333007812
aedm_541430,aedm.jp,セブン-イレブン 川崎新城１丁目店,川崎市中原区新城１丁目１２−１９,35.58510467913064,139.63082804308343
aedm_337133,aedm.jp,まなびの森保育園　新城,川崎市中原区新城中町6-20 1階 カピトール川崎I,35.583644129519186,139.63269254003023
aedm_189188,aedm.jp,スロットムサシ,川崎市中原区新城1-11-16,35.584922790527344,139.6311798095703
aedm_331559,aedm.jp,さくらの木保育園・さくらの木乳児保育園,川崎市中原区下小田中１丁目１１−１,35.58192599999998,139.63528242754296
aedm_11980,aedm.jp,セレサ川崎農業協同組合　新城支店,川崎市中原区新城1-10-17,35.58507537841797,139.631591796875
aedm_339516,aedm.jp,しらゆり新城保育園,川崎市中原区新城中町1-18,35.58495723460656,139.63258159340324
aedm_279136,aedm.jp,セントラルスポーツ ジムスタ24 武蔵新城 ,川崎市中原区新城1-4-17  グランシャトー2階,35.58565902709961,139.63131713867188
aedm_267615,aedm.jp,ごうじ保育園 1階事務室前,神奈川県川崎市ごうじ保育園,35.58397674560547,139.6435089111328
aedm_449734,aedm.jp,ブリリア武蔵中原,川崎市中原区上小田中6-27-3,35.581398763208426,139.64677581119386
aedm_520991,aedm.jp,学童保育 キッズスクエア,川崎市中原区上小田中７丁目６−１７,35.581089873693465,139.64877694642755
aedm_265796,aedm.jp,小杉交番 庁舎内,神奈川県川崎市中原区小杉御殿町2-95-3,35.58194351196289,139.65109252929688
aedm_273127,aedm.jp,大和証券　武蔵小杉営業所,川崎市中原区新丸子町915番地　武蔵小杉フコク生命ビル2階,35.57791519165039,139.660400390625
aedm_519873,aedm.jp,新丸子駅,川崎市中原区新丸子町766,35.58048029471642,139.66189045594166
aedm_136306,aedm.jp,えじり子供クリニック,川崎市中原区新丸子町734-1,35.581172943115234,139.66163635253906
aedm_274572,aedm.jp,ヒノマル新丸子東口パチンコ館,川崎市中原区新丸子東１丁目８３２,35.57972717285156,139.6620330810547
aedm_239557,aedm.jp,芝信用金庫　武蔵小杉支店,川崎市中原区新丸子町920,35.577613830566406,139.66018676757812
aedm_274573,aedm.jp,クスリのナカヤマ新丸子駅前店,川崎市中原区新丸子東１丁目８３２ 新丸子駅前RTビル 1F,35.58020782470703,139.66221618652344
aedm_72609,aedm.jp,宗教法人　むつみ会多摩川支部 ,川崎市中原区新丸子町６９３－２,35.582157135009766,139.6611785888672
aedm_39372,aedm.jp,カーブス新丸子,川崎市中原区新丸子町690-2　1F,35.582218170166016,139.66139221191406
aedm_240069,aedm.jp,ｂａｂｙ　ｈｏｍｅ,川崎市中原区新丸子町６４８　秋山ビル１Ｆ,35.58207321166992,139.66224670410156
aedm_343993,aedm.jp,平尾歯科医院,川崎市中原区上丸子八幡町８０５,35.580389266518104,139.66563523608235
aedm_34476,aedm.jp,テレサケアホーム新丸子,川崎市中原区上丸子八幡町796-4,35.58100509643555,139.66473388671875
aedm_520500,aedm.jp,MoveConditioning 武蔵小杉店,川崎市中原区新丸子東１丁目７９１−３ 朝日サンライズ多摩川マンション 1F,35.58085477065007,139.66428304974443
